,m,T,a,p,wf,sys,ims
2992,0.0722433403134346,261.88918022077104,0.11810000240802765,25.057968098118426,0.0,"('Gen-O-s22', 'run_39')","{'collision_time': array([0.00364529, 0.00552758, 0.0111675 , 0.20286564]), 'mass_i': array([0.07224334, 0.14239453, 0.20673409, 0.27487327]), 'mass_j': array([0.07015119, 0.06433956, 0.06813918, 0.1775182 ]), 'particle_i': array([26, 26, 26, 26], dtype=int64), 'particle_j': array([25, 22, 24, 20], dtype=int64)}"
2998,0.07441985607147217,256.41129772888104,0.12319999933242798,26.69851158127239,0.0,"('Gen-O-s22', 'run_40')","{'collision_time': array([0.00230302, 0.00291404, 0.00694145, 0.00700354, 0.06780444,
       0.50495511]), 'mass_i': array([0.07441986, 0.14457104, 0.21271022, 0.27891332, 0.34145937,
       0.46142991]), 'mass_j': array([0.07015119, 0.06813918, 0.0662031 , 0.06254605, 0.11997054,
       0.09437375]), 'particle_i': array([27, 27, 27, 27, 27, 27], dtype=int64), 'particle_j': array([25, 24, 23, 21, 20, 11], dtype=int64)}"
3003,0.06081749126315117,292.92504419521333,0.09440000355243683,17.907254596937708,0.0,"('Gen-O-s22', 'run_41')","{'collision_time': array([0.00193027, 0.02048816]), 'mass_i': array([0.06081749, 0.11997054]), 'mass_j': array([0.05915305, 0.16805628]), 'particle_i': array([20, 20], dtype=int64), 'particle_j': array([19, 18], dtype=int64)}"
3004,0.11272309720516205,193.78378590735937,0.21570000052452087,61.85092678052341,0.0,"('Gen-O-s22', 'run_41')","{'collision_time': array([0.00569602, 0.01158267, 0.01544086, 0.06403734]), 'mass_i': array([0.1127231 , 0.20512364, 0.30370785, 0.40559056]), 'mass_j': array([0.09240054, 0.0985842 , 0.10188272, 0.20076218]), 'particle_i': array([40, 40, 40, 40], dtype=int64), 'particle_j': array([34, 36, 37, 38], dtype=int64)}"
3012,0.05033733323216438,332.64956667473933,0.07320000231266022,12.227498957256625,0.0,"('Gen-O-s22', 'run_42')","{'collision_time': array([0.00179143, 0.96450077]), 'mass_i': array([0.05033733, 0.09937973]), 'mass_j': array([0.04904239, 0.28823436]), 'particle_i': array([13, 13], dtype=int64), 'particle_j': array([12,  8], dtype=int64)}"
3019,0.051678676158189774,326.6792967563909,0.07590000331401825,12.910221234751045,0.0,"('Gen-O-s22', 'run_43')","{'collision_time': array([6.55374500e-04, 1.66243896e+00]), 'mass_i': array([0.05167868, 0.10201601]), 'mass_j': array([0.05033733, 0.47706369]), 'particle_i': array([14, 14], dtype=int64), 'particle_j': array([13, 12], dtype=int64)}"
3026,0.06254605203866959,286.76384680058203,0.09849999845027924,19.08645742024322,0.0,"('Gen-O-s22', 'run_44')","{'collision_time': array([0.00410144, 0.00753373, 0.46475032]), 'mass_i': array([0.06254605, 0.12336354, 0.18091121]), 'mass_j': array([0.06081749, 0.05754766, 0.1510584 ]), 'particle_i': array([21, 21, 21], dtype=int64), 'particle_j': array([20, 18, 14], dtype=int64)}"
3032,0.08149604499340057,240.87948273499498,0.1395999938249588,32.203204571516174,0.0,"('Gen-O-s22', 'run_45')","{'collision_time': array([0.00540384, 0.00582312, 0.00947591, 0.13658529, 0.4771602 ,
       0.85289143]), 'mass_i': array([0.08149604, 0.1559159 , 0.22606709, 0.30275119, 0.5701543 ,
       0.86974111]), 'mass_j': array([0.07441986, 0.07015119, 0.0766841 , 0.26740311, 0.29958681,
       0.68665678]), 'particle_i': array([30, 30, 30, 30, 30, 30], dtype=int64), 'particle_j': array([27, 25, 28, 26, 22, 16], dtype=int64)}"
3033,0.09858420491218567,212.19098126486202,0.17990000545978546,47.11050471840394,0.0,"('Gen-O-s22', 'run_45')","{'collision_time': array([0.00436611, 0.01153661, 0.37748593]), 'mass_i': array([0.0985842 , 0.19401331, 0.37591238]), 'mass_j': array([0.09542911, 0.18189907, 0.24981808]), 'particle_i': array([36, 36, 36], dtype=int64), 'particle_j': array([35, 34, 32], dtype=int64)}"
3040,0.051678676158189774,326.249746727339,0.07609999924898148,12.961282337311905,0.0,"('Gen-O-s22', 'run_46')","{'collision_time': array([0.00183933, 0.00207174, 0.03581682, 0.98096456]), 'mass_i': array([0.05167868, 0.10201601, 0.1510584 , 0.24543215]), 'mass_j': array([0.05033733, 0.04904239, 0.09437375, 0.11751649]), 'particle_i': array([14, 14, 14, 14], dtype=int64), 'particle_j': array([13, 12, 11,  4], dtype=int64)}"
3041,0.08949852734804153,226.27640785445047,0.1581999957561493,38.849075973810365,0.0,"('Gen-O-s22', 'run_46')","{'collision_time': array([0.00282566, 0.0195639 , 0.04744141]), 'mass_i': array([0.08949853, 0.17099457, 0.25504845]), 'mass_j': array([0.08149604, 0.08405387, 0.24244831]), 'particle_i': array([33, 33, 33], dtype=int64), 'particle_j': array([30, 31, 32], dtype=int64)}"
3047,0.05915305018424988,299.00497431106817,0.09059999883174896,16.836944503103275,0.0,"('Gen-O-s22', 'run_47')","{'collision_time': array([0.00487972, 0.00500016, 0.00899027, 0.97472684]), 'mass_i': array([0.05915305, 0.11366119, 0.22720933, 0.27888801]), 'mass_j': array([0.05450814, 0.11354814, 0.05167868, 0.15862726]), 'particle_i': array([19, 19, 19, 19], dtype=int64), 'particle_j': array([16, 18, 14,  5], dtype=int64)}"
3048,0.09542910754680634,217.77026304953662,0.17080000042915344,43.581562179050145,0.0,"('Gen-O-s22', 'run_47')","{'collision_time': array([0.00486134, 0.01277076, 0.1457334 , 0.25550141]), 'mass_i': array([0.09542911, 0.18492763, 0.35570457, 0.57905187]), 'mass_j': array([0.08949853, 0.17077693, 0.2233473 , 0.25293773]), 'particle_i': array([35, 35, 35, 35], dtype=int64), 'particle_j': array([33, 32, 28, 34], dtype=int64)}"
3053,0.13445447385311127,172.88521952339136,0.2709999978542328,87.10135745497652,0.0,"('Gen-O-s22', 'run_48')","{'collision_time': array([0.02221926, 0.02384109, 9.17824499]), 'mass_i': array([0.13445447, 0.2595955 , 0.51008847]), 'mass_j': array([0.12514102, 0.25049297, 0.46793836]), 'particle_i': array([45, 45, 45], dtype=int64), 'particle_j': array([43, 44, 31], dtype=int64)}"
3060,0.0840538740158081,236.67825412821776,0.1446000039577484,33.94872353621987,0.0,"('Gen-O-s22', 'run_49')","{'collision_time': array([0.00208163, 0.03068524, 0.03735005, 0.61669156, 1.96451887]), 'mass_i': array([0.08405387, 0.16073798, 0.31447736, 0.45510031, 0.69212504]), 'mass_j': array([0.0766841 , 0.15373939, 0.14062295, 0.23702473, 0.436535  ]), 'particle_i': array([31, 31, 31, 31, 31], dtype=int64), 'particle_j': array([28, 30, 27, 21, 13], dtype=int64)}"
3061,0.10894372314214706,198.58309932952346,0.2054000049829483,57.47403220348569,0.0,"('Gen-O-s22', 'run_49')","{'collision_time': array([0.01162912, 0.02995619, 0.03511936, 0.0399266 , 0.04423712,
       0.10973655]), 'mass_i': array([0.10894372, 0.21082644, 0.30322699, 0.40856006, 0.58478165,
       0.68336585]), 'mass_j': array([0.10188272, 0.09240054, 0.10533307, 0.17622159, 0.0985842 ,
       0.07904115]), 'particle_i': array([39, 39, 39, 39, 39, 39], dtype=int64), 'particle_j': array([37, 34, 38, 33, 36, 29], dtype=int64)}"
3069,0.07904114574193954,245.86126105654017,0.1340000033378601,30.285043797257256,0.0,"('Gen-O-s22', 'run_50')","{'collision_time': array([0.00451851, 0.0198319 , 0.34196172]), 'mass_i': array([0.07904115, 0.14919233, 0.28957485]), 'mass_j': array([0.07015119, 0.14038252, 0.29302521]), 'particle_i': array([29, 29, 29], dtype=int64), 'particle_j': array([25, 26, 21], dtype=int64)}"
3070,0.09240054339170456,221.22974065902153,0.1655000001192093,41.56884808436154,0.0,"('Gen-O-s22', 'run_50')","{'collision_time': array([0.00263489]), 'mass_i': array([0.09240054]), 'mass_j': array([0.08949853]), 'particle_i': array([34], dtype=int64), 'particle_j': array([33], dtype=int64)}"
3075,0.004212141968309879,386.2269713358451,0.05429999902844429,7.812152725063247,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.00316223, 0.01067921, 0.0772028 ]), 'mass_i': array([0.00421214, 0.00837637, 0.01249343]), 'mass_j': array([0.00416422, 0.00411707, 0.01207526]), 'particle_i': array([7, 7, 7], dtype=int64), 'particle_j': array([6, 5, 4], dtype=int64)}"
3085,0.004790689796209335,354.100268586161,0.06459999829530716,10.13724054890982,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.00511666, 0.01527081]), 'mass_i': array([0.00479069, 0.00941367]), 'mass_j': array([0.00462298, 0.0094119 ]), 'particle_i': array([18, 18], dtype=int64), 'particle_j': array([15, 17], dtype=int64)}"
3086,0.006740945857018232,281.939175334934,0.10189999639987946,20.083169111720718,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.00764399, 0.00792496, 0.0231558 , 0.05371163]), 'mass_i': array([0.00674095, 0.0132181 , 0.02643307, 0.03265992]), 'mass_j': array([0.00647715, 0.01321497, 0.00622685, 0.01270105]), 'particle_i': array([45, 45, 45, 45], dtype=int64), 'particle_j': array([42, 44, 39, 41], dtype=int64)}"
3087,0.008299429900944233,245.7695715458081,0.13410000503063202,30.31895186298419,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.01945078, 0.04368287, 0.05845356, 0.88430306]), 'mass_i': array([0.00829943, 0.01636501, 0.02454642, 0.0389751 ]), 'mass_j': array([0.00806558, 0.00818141, 0.01442867, 0.03050458]), 'particle_i': array([60, 60, 60, 60], dtype=int64), 'particle_j': array([58, 59, 51, 56], dtype=int64)}"
3088,0.011403068900108337,199.01959967679628,0.2045000046491623,57.096695717189036,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.03753225, 0.06390614, 0.06959374, 0.2162379 , 0.99584812]), 'mass_i': array([0.01140307, 0.0222772 , 0.03332426, 0.0435429 , 0.0644602 ]), 'mass_j': array([0.01087413, 0.01104707, 0.01021864, 0.0209173 , 0.03935016]), 'particle_i': array([81, 81, 81, 81, 81], dtype=int64), 'particle_j': array([78, 79, 74, 76, 73], dtype=int64)}"
3089,0.013664785772562027,175.99756614930007,0.2615000009536743,82.5616824500839,0.0,"('Gen-O-s5', 'run_01')","{'collision_time': array([0.0296464 , 0.05300161, 0.10407929, 0.16707435, 1.22023924]), 'mass_i': array([0.01366479, 0.02710011, 0.04009254, 0.05245648, 0.06566825]), 'mass_j': array([0.01343532, 0.01299243, 0.01236394, 0.01321177, 0.04712909]), 'particle_i': array([92, 92, 92, 92, 92], dtype=int64), 'particle_j': array([91, 89, 86, 90, 85], dtype=int64)}"
3093,0.004515419714152813,368.96402351030576,0.05950000137090683,8.9607932254945,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.00124351, 0.01193618, 0.0178286 , 0.58427106]), 'mass_i': array([0.00451542, 0.00897828, 0.01765017, 0.02632053]), 'mass_j': array([0.00446286, 0.00867188, 0.00867037, 0.01619232]), 'particle_i': array([13, 13, 13, 13], dtype=int64), 'particle_j': array([12, 11, 10,  5], dtype=int64)}"
3103,0.005763792898505926,313.3397744947542,0.08250000327825546,14.63025652313155,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.00195524, 0.03376715, 0.06176691, 0.53796308, 1.17475333]), 'mass_i': array([0.00576379, 0.01145495, 0.01707466, 0.03279928, 0.04844554]), 'mass_j': array([0.00569116, 0.0056197 , 0.01572463, 0.01564626, 0.01928019]), 'particle_i': array([33, 33, 33, 33, 33], dtype=int64), 'particle_j': array([32, 31, 28, 26, 20], dtype=int64)}"
3104,0.006477149203419685,290.02094902934897,0.09629999846220016,18.450596554927152,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.00543477, 0.00942658, 1.89464173]), 'mass_i': array([0.00647715, 0.01286935, 0.0191782 ]), 'mass_j': array([0.0063922 , 0.00630885, 0.03034252]), 'particle_i': array([42, 42, 42], dtype=int64), 'particle_j': array([41, 40, 39], dtype=int64)}"
3105,0.007313166279345751,267.02587222496305,0.1136000007390976,23.63951127082309,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.01013265, 0.15630833]), 'mass_i': array([0.00731317, 0.01452662]), 'mass_j': array([0.00721345, 0.01413485]), 'particle_i': array([51, 51], dtype=int64), 'particle_j': array([50, 49], dtype=int64)}"
3106,0.012363940477371216,188.3603760225018,0.22830000519752502,67.34880191530452,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.02753042, 0.07401623, 0.0773959 , 0.09606818, 0.13646092,
       0.28157409]), 'mass_i': array([0.01236394, 0.02395092, 0.04657737, 0.05745149, 0.06849856,
       0.08066172]), 'mass_j': array([0.01158698, 0.02262645, 0.01087413, 0.01104707, 0.01216316,
       0.01037724]), 'particle_i': array([86, 86, 86, 86, 86, 86], dtype=int64), 'particle_j': array([82, 81, 78, 79, 85, 75], dtype=int64)}"
3107,0.012992429547011852,182.16234810905775,0.24410000443458557,74.45993851213251,0.0,"('Gen-O-s5', 'run_02')","{'collision_time': array([0.01606558, 0.07023089, 0.11653313, 0.23779169]), 'mass_i': array([0.01299243, 0.02577058, 0.03833952, 0.05030696]), 'mass_j': array([0.01277815, 0.01256894, 0.01196744, 0.0117751 ]), 'particle_i': array([89, 89, 89, 89], dtype=int64), 'particle_j': array([88, 87, 84, 83], dtype=int64)}"
3118,0.0048484764993190765,351.65910300414413,0.06549999862909317,10.349823142439213,0.0,"('Gen-O-s5', 'run_03')","{'collision_time': array([0.00534239, 0.34980969, 4.40626691]), 'mass_i': array([0.00484848, 0.00958239, 0.03243037]), 'mass_j': array([0.00473391, 0.02284798, 0.03749979]), 'particle_i': array([19, 19, 19], dtype=int64), 'particle_j': array([17, 16, 10], dtype=int64)}"
3119,0.007213451899588108,270.1350995937671,0.11100000143051147,22.83260528152569,0.0,"('Gen-O-s5', 'run_03')","{'collision_time': array([0.01472907, 0.06119557, 0.1317504 , 6.8362244 ]), 'mass_i': array([0.00721345, 0.01432896, 0.0209804 , 0.04175673]), 'mass_j': array([0.00711551, 0.00665144, 0.02077633, 0.06158999]), 'particle_i': array([50, 50, 50, 50], dtype=int64), 'particle_j': array([49, 44, 48, 45], dtype=int64)}"
3120,0.009330321103334427,227.50206496395734,0.15649999678134918,38.22455971233981,0.0,"('Gen-O-s5', 'run_03')","{'collision_time': array([0.01420563, 0.02304762, 0.02720721, 0.16408817, 1.14414748]), 'mass_i': array([0.00933032, 0.01825487, 0.02744768, 0.03624231, 0.05320443]), 'mass_j': array([0.00892454, 0.00919281, 0.00879463, 0.01696212, 0.03977054]), 'particle_i': array([68, 68, 68, 68, 68], dtype=int64), 'particle_j': array([65, 67, 64, 62, 59], dtype=int64)}"
3121,0.011775101535022259,194.37039873860874,0.21439999341964722,61.2926140479359,0.0,"('Gen-O-s5', 'run_03')","{'collision_time': array([0.00911197, 0.06497815, 0.64310424, 5.0399133 ]), 'mass_i': array([0.0117751 , 0.02336208, 0.03390213, 0.06687799]), 'mass_j': array([0.01158698, 0.01054006, 0.03297585, 0.03936788]), 'particle_i': array([83, 83, 83, 83], dtype=int64), 'particle_j': array([82, 76, 80, 74], dtype=int64)}"
3122,0.014138051308691502,172.21923999546846,0.27309998869895935,88.11574461398527,0.0,"('Gen-O-s5', 'run_03')","{'collision_time': array([0.03153518, 9.74875253]), 'mass_i': array([0.01413805, 0.02803652]), 'mass_j': array([0.01389847, 0.02413061]), 'particle_i': array([94, 94], dtype=int64), 'particle_j': array([93, 85], dtype=int64)}"
3123,0.004260733723640442,383.0654410543674,0.0551999993622303,8.007180182064856,0.0,"('Gen-O-s5', 'run_04')","{'collision_time': array([0.00817287, 0.01138148, 0.01422609, 0.25278446]), 'mass_i': array([0.00426073, 0.00847288, 0.0126371 , 0.02082475]), 'mass_j': array([0.00421214, 0.00416422, 0.00818765, 0.00800467]), 'particle_i': array([8, 8, 8, 8], dtype=int64), 'particle_j': array([7, 6, 5, 3], dtype=int64)}"
3138,0.008065582253038883,250.28985683126737,0.12929999828338623,28.70574158729876,0.0,"('Gen-O-s5', 'run_04')","{'collision_time': array([0.01164002, 0.10358683, 0.13322652, 1.79544193, 7.59209256]), 'mass_i': array([0.00806558, 0.01590609, 0.03725439, 0.05101138, 0.08383665]), 'mass_j': array([0.00784051, 0.0213483 , 0.01375699, 0.03282527, 0.02740727]), 'particle_i': array([58, 58, 58, 58, 58], dtype=int64), 'particle_j': array([56, 50, 47, 45, 31], dtype=int64)}"
3139,0.008667243644595146,238.8351976856225,0.1420000046491623,33.03722264783998,0.0,"('Gen-O-s5', 'run_04')","{'collision_time': array([0.00543143, 0.26113606]), 'mass_i': array([0.00866724, 0.01720963]), 'mass_j': array([0.00854239, 0.02375705]), 'particle_i': array([63, 63], dtype=int64), 'particle_j': array([62, 59], dtype=int64)}"
3140,0.01196744479238987,192.09906098697533,0.21950000524520874,63.492553666523726,0.0,"('Gen-O-s5', 'run_04')","{'collision_time': array([0.02597939, 0.03447943, 0.06358208, 0.4873472 , 2.11128558]), 'mass_i': array([0.01196744, 0.02337051, 0.03441758, 0.04529171, 0.07987716]), 'mass_j': array([0.01140307, 0.01104707, 0.01087413, 0.03458546, 0.05980263]), 'particle_i': array([84, 84, 84, 84, 84], dtype=int64), 'particle_j': array([81, 79, 78, 83, 75], dtype=int64)}"
3154,0.004790689796209335,354.92535118385103,0.06430000066757202,10.066707698858295,0.0,"('Gen-O-s5', 'run_05')","{'collision_time': array([2.18440900e-03, 4.27147500e-03, 1.07420280e-02, 4.84233038e-01,
       6.41130633e+00]), 'mass_i': array([0.00479069, 0.00941367, 0.01414758, 0.0233943 , 0.04114402]), 'mass_j': array([0.00462298, 0.00473391, 0.00924672, 0.01774971, 0.03313951]), 'particle_i': array([18, 18, 18, 18, 18], dtype=int64), 'particle_j': array([15, 17, 16, 13,  9], dtype=int64)}"
3155,0.0062268502078950405,297.53082356499505,0.09149999916553497,17.088448245923765,0.0,"('Gen-O-s5', 'run_05')","{'collision_time': array([0.00703548, 0.00892712, 0.00932617, 0.21473939, 1.43279079]), 'mass_i': array([0.00622685, 0.01237314, 0.01844029, 0.02435315, 0.03618022]), 'mass_j': array([0.00614629, 0.00606715, 0.00591286, 0.01182707, 0.02734147]), 'particle_i': array([39, 39, 39, 39, 39], dtype=int64), 'particle_j': array([38, 37, 35, 36, 31], dtype=int64)}"
3156,0.008667243644595146,238.9193404519932,0.14190000295639038,33.00232972862965,0.0,"('Gen-O-s5', 'run_05')","{'collision_time': array([0.00962066, 0.04046039, 0.20056282, 2.36406937]), 'mass_i': array([0.00866724, 0.01708697, 0.03310889, 0.04140832]), 'mass_j': array([0.00841973, 0.01602192, 0.00829943, 0.05219724]), 'particle_i': array([63, 63, 63, 63], dtype=int64), 'particle_j': array([61, 59, 60, 58], dtype=int64)}"
3157,0.011775101535022259,194.59743759405578,0.21389999985694885,61.07833205564951,0.0,"('Gen-O-s5', 'run_05')","{'collision_time': array([0.03262646, 0.04833077, 0.05806381, 0.1287224 , 0.41270375]), 'mass_i': array([0.0117751 , 0.02282217, 0.03369629, 0.04491967, 0.05650665]), 'mass_j': array([0.01104707, 0.01087413, 0.01122338, 0.01158698, 0.04135458]), 'particle_i': array([83, 83, 83, 83, 83], dtype=int64), 'particle_j': array([79, 78, 80, 82, 81], dtype=int64)}"
3158,0.012778152711689472,184.3271831398797,0.23839999735355377,71.86713991598246,0.0,"('Gen-O-s5', 'run_05')","{'collision_time': array([0.02672319, 0.0960157 , 0.37101851]), 'mass_i': array([0.01277815, 0.02494131, 0.03751025]), 'mass_j': array([0.01216316, 0.01256894, 0.01196744]), 'particle_i': array([88, 88, 88], dtype=int64), 'particle_j': array([85, 87, 84], dtype=int64)}"
3170,0.005215109325945377,334.945316740521,0.0722000002861023,11.97779266574319,0.0,"('Gen-O-s5', 'run_06')","{'collision_time': array([0.00413881, 0.00733883, 0.19936467, 1.04611463, 3.87901643]), 'mass_i': array([0.00521511, 0.01036653, 0.02024232, 0.03490687, 0.05733524]), 'mass_j': array([0.00515142, 0.0098758 , 0.01466455, 0.02242837, 0.03318971]), 'particle_i': array([25, 25, 25, 25, 25], dtype=int64), 'particle_j': array([24, 22, 21, 15, 10], dtype=int64)}"
3171,0.007213451899588108,269.7707933399001,0.11129999905824661,22.925231678904755,0.0,"('Gen-O-s5', 'run_06')","{'collision_time': array([0.00872072, 0.02233994, 0.02424295, 0.12283659, 2.17457612]), 'mass_i': array([0.00721345, 0.01432896, 0.02772134, 0.03474068, 0.04166553]), 'mass_j': array([0.00711551, 0.01339238, 0.00701934, 0.00692485, 0.04346521]), 'particle_i': array([50, 50, 50, 50, 50], dtype=int64), 'particle_j': array([49, 45, 48, 47, 43], dtype=int64)}"
3172,0.010540056973695755,209.41561660311956,0.18469999730587006,49.00849048181802,0.0,"('Gen-O-s5', 'run_06')","{'collision_time': array([0.01243918, 0.05414942, 0.2345735 , 2.49990627]), 'mass_i': array([0.01054006, 0.0207587 , 0.03066942, 0.03999974]), 'mass_j': array([0.01021864, 0.00991072, 0.00933032, 0.06714794]), 'particle_i': array([76, 76, 76, 76], dtype=int64), 'particle_j': array([74, 72, 68, 75], dtype=int64)}"
3174,0.004260733723640442,383.41288570540104,0.05510000139474869,7.985431839296974,0.0,"('Gen-O-s5', 'run_07')","{'collision_time': array([0.00061917, 0.0044084 , 0.00642865, 0.2000049 ]), 'mass_i': array([0.00426073, 0.00847288, 0.0126371 , 0.01675417]), 'mass_j': array([0.00421214, 0.00416422, 0.00411707, 0.01207526]), 'particle_i': array([8, 8, 8, 8], dtype=int64), 'particle_j': array([7, 6, 5, 4], dtype=int64)}"
3186,0.006308848969638348,295.1216226035696,0.09300000220537186,17.51037433827931,0.0,"('Gen-O-s5', 'run_07')","{'collision_time': array([3.28516900e-03, 2.61672605e-02, 6.31425761e+00]), 'mass_i': array([0.00630885, 0.0125357 , 0.02474914]), 'mass_j': array([0.00622685, 0.01221344, 0.03852469]), 'particle_i': array([40, 40, 40], dtype=int64), 'particle_j': array([39, 38, 34], dtype=int64)}"
3187,0.008299429900944233,245.67798454045763,0.13420000672340393,30.352872574111274,0.0,"('Gen-O-s5', 'run_07')","{'collision_time': array([0.01372322, 0.03196018, 0.09530726, 0.27705   ]), 'mass_i': array([0.00829943, 0.01648084, 0.02454642, 0.04640814]), 'mass_j': array([0.00818141, 0.00806558, 0.02186172, 0.02308984]), 'particle_i': array([60, 60, 60, 60], dtype=int64), 'particle_j': array([59, 58, 54, 56], dtype=int64)}"
3188,0.010705403983592987,207.12928512980446,0.18880000710487366,50.64936463171451,0.0,"('Gen-O-s5', 'run_07')","{'collision_time': array([0.00667961, 0.01816148, 0.01876671, 0.17932415]), 'mass_i': array([0.0107054 , 0.02124546, 0.0316227 , 0.04184134]), 'mass_j': array([0.01054006, 0.01037724, 0.01021864, 0.01881924]), 'particle_i': array([77, 77, 77, 77], dtype=int64), 'particle_j': array([76, 75, 74, 71], dtype=int64)}"
3197,0.004677983466535807,360.0,0.0625,9.646972006727845,0.0,"('Gen-O-s5', 'run_08')","{'collision_time': array([2.42330200e-03, 5.05749636e+00]), 'mass_i': array([0.00467798, 0.00930096]), 'mass_j': array([0.00462298, 0.01619232]), 'particle_i': array([16, 16], dtype=int64), 'particle_j': array([15,  5], dtype=int64)}"
3201,0.006477149203419685,290.17165097086956,0.09619999676942825,18.421864283416376,0.0,"('Gen-O-s5', 'run_08')","{'collision_time': array([0.00600615, 0.02549057, 0.02780232, 0.10860002]), 'mass_i': array([0.00647715, 0.01286935, 0.0189365 , 0.02492588]), 'mass_j': array([0.0063922 , 0.00606715, 0.00598937, 0.01237314]), 'particle_i': array([42, 42, 42, 42], dtype=int64), 'particle_j': array([41, 37, 36, 39], dtype=int64)}"
3202,0.007623699028044939,259.9159386824581,0.11990000307559967,25.633020429018238,0.0,"('Gen-O-s5', 'run_08')","{'collision_time': array([0.00254868, 2.52602886]), 'mass_i': array([0.0076237 , 0.01514195]), 'mass_j': array([0.00751825, 0.01423279]), 'particle_i': array([54, 54], dtype=int64), 'particle_j': array([53, 50], dtype=int64)}"
3203,0.008794629015028477,236.27012275296906,0.14509999752044678,34.124955979070826,0.0,"('Gen-O-s5', 'run_08')","{'collision_time': array([0.00584501]), 'mass_i': array([0.00879463]), 'mass_j': array([0.00866724]), 'particle_i': array([64], dtype=int64), 'particle_j': array([63], dtype=int64)}"
3204,0.013211768120527267,180.25252933456963,0.2493000030517578,76.8518662083257,0.0,"('Gen-O-s5', 'run_08')","{'collision_time': array([0.0262135 , 0.79502393]), 'mass_i': array([0.01321177, 0.02598992]), 'mass_j': array([0.01277815, 0.03651985]), 'particle_i': array([90, 90], dtype=int64), 'particle_j': array([88, 87], dtype=int64)}"
3217,0.005151416640728712,337.52637842692724,0.07109999656677246,11.70510629535872,0.0,"('Gen-O-s5', 'run_09')","{'collision_time': array([3.55332950e-03, 9.79957050e-03, 1.12736450e-02, 4.47852356e-01,
       4.53405243e+00]), 'mass_i': array([0.00515142, 0.01024024, 0.01520699, 0.02023431, 0.02931847]), 'mass_j': array([0.00508882, 0.00496675, 0.00502732, 0.00908416, 0.02892737]), 'particle_i': array([24, 24, 24, 24, 24], dtype=int64), 'particle_j': array([23, 21, 22, 14,  9], dtype=int64)}"
3218,0.005837693344801664,310.34482655243085,0.08410000056028366,15.057920167889801,0.0,"('Gen-O-s5', 'run_09')","{'collision_time': array([0.00922712, 0.01072419, 0.02452404]), 'mass_i': array([0.00583769, 0.01152885, 0.01707828]), 'mass_j': array([0.00569116, 0.00554943, 0.01082579]), 'particle_i': array([34, 34, 34], dtype=int64), 'particle_j': array([32, 30, 29], dtype=int64)}"
3219,0.007313166279345751,267.1434808603116,0.11349999904632568,23.608303469788964,0.0,"('Gen-O-s5', 'run_09')","{'collision_time': array([0.00330176, 0.01243184, 0.10007287, 0.2422502 ]), 'mass_i': array([0.00731317, 0.01452662, 0.02164213, 0.04232726]), 'mass_j': array([0.00721345, 0.00711551, 0.02068514, 0.02004711]), 'particle_i': array([51, 51, 51, 51], dtype=int64), 'particle_j': array([50, 49, 48, 46], dtype=int64)}"
3220,0.008794629015028477,236.18874712657174,0.1451999992132187,34.160240003849104,0.0,"('Gen-O-s5', 'run_09')","{'collision_time': array([0.00998103, 0.01831096, 0.0903185 ]), 'mass_i': array([0.00879463, 0.01733702, 0.02563645]), 'mass_j': array([0.00854239, 0.00829943, 0.01660114]), 'particle_i': array([64, 64, 64], dtype=int64), 'particle_j': array([62, 60, 61], dtype=int64)}"
3221,0.012163161300122738,189.99014942907777,0.22439999878406525,65.63043271121475,0.0,"('Gen-O-s5', 'run_09')","{'collision_time': array([0.04675437, 0.4376707 , 7.47673472]), 'mass_i': array([0.01216316, 0.02413061, 0.05889575]), 'mass_j': array([0.01196744, 0.03476515, 0.04029332]), 'particle_i': array([85, 85, 85], dtype=int64), 'particle_j': array([84, 83, 76], dtype=int64)}"
3231,0.004907107912003994,348.2204591146134,0.06679999828338623,10.65947141398898,0.0,"('Gen-O-s5', 'run_10')","{'collision_time': array([0.00976865, 0.70506268, 1.32126228]), 'mass_i': array([0.00490711, 0.00975558, 0.0281407 ]), 'mass_j': array([0.00484848, 0.01838512, 0.02035655]), 'particle_i': array([20, 20, 20], dtype=int64), 'particle_j': array([19, 16,  6], dtype=int64)}"
3232,0.006308848969638348,295.2804209015107,0.09290000051259995,17.482138915310323,0.0,"('Gen-O-s5', 'run_10')","{'collision_time': array([0.00347408, 0.51268359, 2.32360134]), 'mass_i': array([0.00630885, 0.0125357 , 0.03005004]), 'mass_j': array([0.00622685, 0.01751434, 0.04346495]), 'particle_i': array([40, 40, 40], dtype=int64), 'particle_j': array([39, 35, 32], dtype=int64)}"
